userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
616232512,1,25.09090909,0.052631579,0.982758621,0.017241379,0,0,0,0,1,1,0,1,1,1,1,1,0
616232630,1,18.59259259,0.090909091,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0
616232782,1,31.1875,0.072727273,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
616232875,1,24.38095238,0.076923077,0.975,0.025,0,0,0,0,1,1,1,1,0,0,0,1,0
616234888,1,22.84615385,0.045454545,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
616234909,1,17.48275862,0.020833333,0.979591837,0.020408163,0,1,0,0,1,0,0,1,0,0,1,0,0
616235260,1,28.21052632,0.040816327,0.960784314,0.039215686,0,0,1,0,1,1,1,1,0,1,0,0,0
616235338,1,22.03571429,0.092307692,0.970149254,0.029850746,0,1,0,0,1,1,0,1,0,1,1,0,0
616235776,1,27.4,0.11627907,0.977272727,0.022727273,0,1,0,0,1,1,1,0,0,0,0,1,1
616235842,1,19.74074074,0.048780488,0.976190476,0.023809524,0,1,0,1,1,1,1,1,1,0,1,0,0
616235848,1,35.375,0.038461538,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0
616235884,1,20.26923077,0.055555556,0.981818182,0.018181818,0,0,0,0,1,1,1,1,0,1,1,0,0
616236079,1,19.17647059,0.142857143,0.976744186,0.023255814,0,0,0,0,1,1,1,1,0,1,1,0,1
616236223,1,26.78947368,0.058823529,0.980769231,0.019230769,0,0,0,0,1,0,0,1,0,1,0,1,0
616236808,1,33.05882353,0.05,0.967741935,0.032258065,0,0,0,1,1,0,0,1,1,1,1,0,0
616237568,1,26.23529412,0.081081081,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
616237669,1,39.14285714,0.142857143,0.98,0.02,0,0,1,0,1,0,0,1,0,0,1,0,0
616246319,1,14.44444444,0.102564103,0.886363636,0.113636364,0,0,0,1,1,0,1,1,0,1,1,1,0
616250278,1,20.25,0.022727273,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0
616255096,1,19.36,0.053571429,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
616256389,1,21.4,0.020833333,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
616263058,1,28.86666667,0,0.974358974,0.025641026,0,0,1,0,0,1,0,1,0,0,1,1,0
616263295,1,19.65625,0.05,0.909090909,0.090909091,0,0,0,0,0,1,1,1,1,1,0,1,0
616284135,1,33.05263158,0.058823529,0.985507246,0.014492754,0,0,0,0,1,0,1,0,1,0,1,1,1
616284570,1,21.5862069,0.050847458,0.983333333,0.016666667,0,1,1,1,0,1,1,0,0,1,1,0,0
616284642,1,25.30434783,0.083333333,0.979591837,0.020408163,0,0,0,0,1,1,0,1,1,0,0,1,0
616285149,1,30.9,0.031746032,0.969230769,0.030769231,0,1,0,0,0,1,1,1,0,0,1,1,0
616285401,1,37.125,0.06557377,0.910447761,0.089552239,0,0,1,1,1,0,1,0,0,1,1,0,0
616285659,1,1,0.078431373,0.980769231,0.019230769,0,0,0,0,1,1,0,1,0,0,1,1,0
616287318,1,21.24137931,0,0.983050847,0.016949153,0,0,0,0,1,1,0,1,1,1,1,0,1
616287324,1,27.17391304,0.032258065,0.96875,0.03125,0,0,0,0,0,1,1,1,1,0,1,0,1
616287345,1,27.64285714,0.075471698,0.981481481,0.018518519,0,1,0,0,1,0,1,1,0,0,1,1,0
616287447,1,22.96296296,0.0625,0.984615385,0.015384615,0,0,0,0,1,1,0,0,1,1,0,0,0
616287579,1,35.59090909,0.101694915,0.936507937,0.063492063,0,0,0,0,1,1,0,1,1,1,1,0,0
616287621,1,36.16666667,0.046875,0.984615385,0.015384615,0,1,0,0,0,1,1,1,1,0,1,0,0
616287702,1,34.95833333,0.064516129,0.953846154,0.046153846,0,0,0,0,1,1,0,1,0,1,1,0,0
616287960,1,33.76470588,0.1,0.961538462,0.038461538,0,0,0,1,0,1,1,1,0,0,0,0,0
616288152,1,27.79166667,0.057142857,0.985915493,0.014084507,0,1,0,1,1,1,0,1,1,0,1,0,0
616288341,1,25.16666667,0.117647059,0.971428571,0.028571429,0,1,0,0,1,1,0,1,1,0,1,0,0
616289460,1,30.79166667,0.13559322,0.983333333,0.016666667,0,0,0,1,1,1,1,1,0,0,1,0,0
616292463,1,34.80952381,0.033333333,0.967741935,0.032258065,0,0,0,1,0,1,1,0,0,1,1,0,0
616293207,1,28.28571429,0.035087719,0.982758621,0.017241379,0,0,0,0,1,1,0,1,1,0,1,1,0
616294011,1,37.625,0.031746032,0.984375,0.015625,0,0,0,0,0,0,1,1,1,0,1,0,0
616296594,1,32.36842105,0.055555556,0.964285714,0.035714286,0,1,0,1,1,0,1,1,0,0,1,1,0
616296954,1,40.7037037,0.088495575,0.99122807,0.00877193,0,0,0,1,1,1,1,1,1,0,1,0,0
616297194,1,32.45454545,0.076923077,0.939759036,0.060240964,0,0,0,1,1,1,1,1,0,0,0,1,1
616297275,1,35,0.06097561,0.976190476,0.023809524,0,0,0,1,1,1,1,0,0,1,1,0,1
616297320,1,21.73333333,0.05,0.967741935,0.032258065,0,0,0,1,0,1,1,0,1,1,0,0,0
616297401,1,41.8125,0.084507042,0.986111111,0.013888889,0,1,0,0,1,0,1,1,1,0,1,0,0
616297419,1,34.68421053,0.071428571,0.972222222,0.027777778,0,0,0,1,1,1,1,1,0,1,1,0,0
616297983,1,26.86956522,0.058823529,0.985507246,0.014492754,0,0,0,1,1,1,0,1,1,0,1,0,0
616298199,1,36.03125,0.020134228,0.973856209,0.026143791,0,1,0,0,1,1,0,1,1,1,1,0,1
616298418,1,29.26086957,0.098039216,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
616298625,1,35.875,0.048780488,0.953488372,0.046511628,0,0,0,1,1,1,1,1,1,0,1,0,0
616298739,1,23.7037037,0.068965517,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0
616298784,1,25.91666667,0.096774194,0.96875,0.03125,0,0,0,0,1,1,1,1,0,0,0,1,0
616298811,1,24.375,0.06,0.980392157,0.019607843,0,0,0,0,1,1,0,1,0,0,1,0,0
616298898,1,34.39285714,0.045454545,0.956521739,0.043478261,0,0,0,0,1,1,0,1,0,1,1,0,0
616298907,1,24.44827586,0.063492063,0.984375,0.015625,0,0,0,1,1,0,0,1,1,0,1,0,1
616299006,1,30.78787879,0.064516129,0.989361702,0.010638298,0,0,1,1,1,0,0,1,1,1,0,1,1
616299078,1,32.1,0.059701493,0.985294118,0.014705882,0,1,0,0,1,1,0,1,1,1,1,0,1
616299144,1,40.52380952,0.057471264,0.97752809,0.02247191,0,0,0,1,1,1,0,1,0,0,0,0,0
616299231,1,23.22222222,0.018867925,0.963636364,0.036363636,0,1,0,0,0,1,0,0,1,0,1,1,0
616299315,1,38.36363636,0.071428571,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1
616299405,1,52.92857143,0.092592593,0.981818182,0.018181818,0,0,0,0,1,1,1,1,0,0,1,0,1
616299435,1,32.63157895,0.028169014,0.97260274,0.02739726,0,0,0,1,0,1,1,1,0,0,0,0,0
616299456,1,32.66666667,0.0625,0.96,0.04,0,0,0,1,1,1,0,0,0,1,0,1,0
616299501,1,23.72413793,0.068493151,0.973333333,0.026666667,0,0,0,0,1,1,0,1,1,0,1,0,1
616299531,1,25.47826087,0.035714286,0.949152542,0.050847458,0,0,0,1,1,1,0,0,0,1,0,0,0
616299576,1,34.57894737,0.055555556,0.964285714,0.035714286,0,0,0,1,1,1,0,1,1,1,1,0,0
616299699,1,26.62068966,0.059701493,0.957142857,0.042857143,0,1,0,1,1,1,0,0,1,0,1,0,0
616299930,1,33.52631579,0.030769231,0.970149254,0.029850746,0,1,1,0,1,0,1,0,0,0,1,0,0
616300029,1,25.67857143,0.069444444,0.98630137,0.01369863,0,0,0,0,0,1,1,1,0,1,0,1,0
616300071,1,36.85,0.082191781,0.986486486,0.013513514,0,0,0,0,0,1,0,1,0,1,1,1,0
616300077,1,22,0.068965517,0.966666667,0.033333333,0,0,0,1,1,1,0,1,0,1,1,0,0
616300113,1,34.0952381,0.063492063,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
616300149,1,21.7037037,0.064516129,0.96875,0.03125,0,0,0,0,1,1,1,0,0,1,1,0,0
616300368,1,41.17647059,0.058823529,0.980769231,0.019230769,0,0,0,0,1,1,1,1,0,1,1,0,0
616300512,1,35.47058824,0.032258065,0.96875,0.03125,0,1,0,0,1,1,0,1,1,0,0,0,1
616300515,1,22.15384615,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
616300602,1,37.64285714,0.074626866,0.971014493,0.028985507,0,0,0,1,1,1,1,0,1,0,1,0,0
616300605,1,40.45,0.109375,0.984615385,0.015384615,0,0,0,0,1,0,1,1,1,0,1,0,0
616300671,1,40.75,0.065789474,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0
616300719,1,28.88888889,0.104166667,0.96,0.04,0,0,0,0,1,0,0,1,0,1,1,1,0
616300785,1,25.91304348,0.019607843,0.944444444,0.055555556,0,0,0,1,1,1,0,1,1,1,1,0,1
616300803,1,31.66666667,0.044776119,0.985294118,0.014705882,0,0,0,0,1,1,0,1,0,1,0,0,0
616300830,1,35.4,0.04,0.980392157,0.019607843,0,0,0,0,0,1,0,1,1,1,0,0,0
616300842,1,23.08695652,0.041666667,0.96,0.04,0,0,0,0,0,0,1,0,1,0,1,1,1
616300911,1,25.88,0.019607843,0.962264151,0.037735849,0,0,0,0,1,1,1,1,0,1,0,1,0
616300920,1,23.58333333,0.072727273,0.982142857,0.017857143,0,0,0,1,0,1,1,1,0,1,1,0,0
616301001,1,23.70967742,0.095238095,0.969230769,0.030769231,0,0,0,0,1,0,1,1,0,1,1,0,0
616301016,1,23.2,0.098039216,0.980769231,0.019230769,0,1,0,0,1,1,1,0,0,1,0,0,0
616301049,1,25.08823529,0.037974684,0.9875,0.0125,0,0,0,0,1,0,0,1,1,1,0,1,0
616301106,1,22.35714286,0.039215686,0.962264151,0.037735849,0,1,0,1,1,1,0,1,0,0,0,0,0
616301190,1,25.11538462,0.118644068,0.983333333,0.016666667,0,1,0,0,1,1,1,1,1,1,0,0,0
616301301,1,26.9047619,0.066666667,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
616301307,1,26.62068966,0.043478261,0.958333333,0.041666667,0,0,1,0,1,1,1,1,0,1,0,1,0
616301361,1,32.625,0.058823529,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
616301619,1,30.85714286,0.081081081,0.948717949,0.051282051,0,0,0,0,1,1,1,0,1,1,1,0,0
616301763,1,22.91666667,0.035087719,0.982758621,0.017241379,0,1,0,1,1,1,0,1,0,0,0,1,0
616301904,1,21.56,0.083333333,0.979591837,0.020408163,0,0,1,0,0,0,0,1,0,0,1,0,0
616301934,1,22.52173913,0.116666667,0.967741935,0.032258065,0,0,0,0,1,0,0,1,0,1,1,0,0
616301994,1,27.6,0.072727273,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
616302027,1,29.75,0.140350877,0.966101695,0.033898305,0,0,0,0,0,1,1,1,1,0,0,1,0
616302072,1,25.13636364,0.034482759,0.966666667,0.033333333,0,0,0,1,1,1,1,1,0,0,1,0,1
616302333,1,16.06666667,0.11627907,0.977272727,0.022727273,0,1,0,1,0,1,1,1,0,0,1,0,0
616302336,1,20.19230769,0.094339623,0.981481481,0.018518519,0,1,0,0,1,0,1,0,0,1,1,0,1
616302444,1,23.09090909,0.018181818,0.982142857,0.017857143,0,1,0,0,1,1,0,1,0,1,1,1,0
616302717,1,33.47619048,0.042857143,0.972222222,0.027777778,0,1,0,0,1,1,1,1,0,1,0,1,0
616302756,1,19.92857143,0.03125,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0
616302783,1,26.27272727,0.055555556,0.947368421,0.052631579,0,1,0,1,1,0,1,1,0,1,1,0,0
616302786,1,28.89473684,0.142857143,0.960784314,0.039215686,0,0,0,1,1,0,0,1,0,1,1,0,0
616303158,1,31.5,0.086206897,0.983050847,0.016949153,0,1,0,0,1,1,1,0,1,1,0,0,1
616303560,1,24.39130435,0.033333333,0.983606557,0.016393443,0,1,0,1,1,0,0,1,0,0,1,0,0
616303596,1,21.81481481,0.075,0.975609756,0.024390244,0,1,0,0,1,0,0,1,0,0,1,1,0
616304112,1,22.56521739,0.090909091,0.964912281,0.035087719,0,0,0,0,1,1,0,0,0,1,1,0,0
616304133,1,26.95238095,0.090909091,0.916666667,0.083333333,0,1,1,0,1,0,0,0,1,1,1,0,0
616304159,1,24.29166667,0.102564103,0.975,0.025,0,0,0,1,1,0,1,0,0,1,1,0,0
616304394,1,30.44444444,0.028571429,0.972222222,0.027777778,0,0,1,1,1,0,0,1,1,1,1,1,0
616304430,1,25.13333333,0.084507042,0.922077922,0.077922078,0,0,1,0,0,1,1,1,0,0,1,0,0
616304457,1,34.72222222,0.064516129,0.96875,0.03125,0,0,0,1,1,0,0,1,1,1,1,0,0
616304544,1,33.3,0.125,0.975609756,0.024390244,0,0,0,0,1,0,1,1,0,0,1,0,0
616304775,1,17.26666667,0.063829787,0.979166667,0.020833333,0,0,0,1,0,1,1,1,0,1,1,0,1
616305144,1,25.4,0.083333333,0.979591837,0.020408163,0,0,0,1,1,0,0,1,0,1,1,0,0
616305351,1,31.29411765,0.097560976,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
616305396,1,24.33333333,0.061538462,0.984848485,0.015151515,0,1,1,0,0,1,0,1,0,0,1,0,1
616305756,1,25,0.053571429,0.965517241,0.034482759,0,0,1,0,1,1,1,0,1,1,1,0,0
616305963,1,21.26923077,0.06122449,0.960784314,0.039215686,0,0,0,1,0,1,1,1,0,0,0,0,0
616306023,1,23.4,0.054545455,0.982142857,0.017857143,0,0,0,0,1,1,0,1,1,1,1,0,0
616306101,1,37.53333333,0.032786885,0.983870968,0.016129032,0,0,0,0,0,1,0,1,0,1,0,0,0
616306719,1,36.1875,0.056603774,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0
616306866,1,18.84615385,0.102040816,0.98,0.02,0,0,0,0,1,0,0,0,0,1,1,1,0
616307286,1,26.36842105,0.021276596,0.979166667,0.020833333,0,0,0,0,1,1,1,1,0,1,1,0,0
616307780,1,26.58823529,0.025641026,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
616308033,1,21.89655172,0.064516129,0.984126984,0.015873016,0,0,0,0,1,0,0,1,0,1,0,0,0
616308387,1,28.95238095,0.105263158,0.982758621,0.017241379,0,0,0,0,1,0,0,1,0,1,1,1,0
616308495,1,29.05882353,0.08,0.961538462,0.038461538,0,0,0,0,1,0,1,0,1,0,1,0,1
616308801,1,22,0.1,0.967741935,0.032258065,0,0,0,0,1,1,1,0,0,1,1,0,0
616308894,1,29.75,0.103448276,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
616309005,1,23.84615385,0.01754386,0.93442623,0.06557377,0,0,1,0,1,1,1,0,0,1,1,0,0
616310157,1,25.47619048,0,0.934782609,0.065217391,0,0,0,1,1,1,1,1,1,1,1,0,0
616310415,1,23.56521739,0.0625,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0
616310538,1,27,0.075471698,0.963636364,0.036363636,0,0,0,0,1,1,0,0,1,0,1,0,0
616310832,1,25,0.063829787,0.979166667,0.020833333,0,1,0,0,1,0,0,0,1,1,1,1,0
616310931,1,31.8125,0.04,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0
616311015,1,23.95238095,0.044444444,0.97826087,0.02173913,0,0,0,0,0,0,1,1,1,1,1,0,0
616311330,1,27.68421053,0.075,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
616312179,1,15.84848485,0.044444444,0.957446809,0.042553191,0,0,0,0,1,1,0,1,0,0,1,0,0
616312188,1,30.58823529,0.071428571,0.98245614,0.01754386,0,0,0,1,1,1,1,1,0,1,1,0,1
616312189,1,37.18181818,0.020833333,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
616312242,1,21.42857143,0.054794521,0.973333333,0.026666667,0,0,0,0,0,1,0,0,1,1,1,1,0
616312341,1,35,0.101694915,0.983333333,0.016666667,0,0,1,0,1,1,0,1,0,1,1,0,0
616312653,1,22.875,0.039215686,0.944444444,0.055555556,0,0,0,0,1,1,1,0,0,0,1,1,1
616312923,1,19.69230769,0.052631579,0.974358974,0.025641026,0,0,0,0,1,1,1,0,1,0,1,0,0
616313055,1,22.66666667,0.071428571,0.949152542,0.050847458,0,1,0,0,1,1,0,1,1,1,1,1,0
616313064,1,20.54166667,0.046511628,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
616313250,1,24.41666667,0.070175439,0.982758621,0.017241379,0,0,0,1,1,1,1,1,1,1,1,1,0
616313439,1,22.07407407,0.069767442,0.977272727,0.022727273,0,0,0,1,0,1,1,1,0,0,1,1,0
616317946,1,20.82608696,0.040816327,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1
616319798,1,24.83333333,0.125,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
616322025,1,23.7,0,0.976190476,0.023809524,0,0,0,0,0,1,1,1,0,1,1,0,0
616325196,1,19.64,0.053571429,0.98245614,0.01754386,0,1,0,0,1,1,1,1,0,1,0,0,0
616328439,1,18.52,0.125,0.975609756,0.024390244,0,0,1,1,1,1,0,0,0,0,1,0,0
616331366,1,26.42105263,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
616337604,1,22.36363636,0.090909091,0.977777778,0.022222222,0,0,1,0,1,1,0,1,1,1,1,0,0
616341300,1,23.37037037,0.050847458,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
616349387,1,21.75,0.047619048,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1
616354262,1,22,0.038461538,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0
616354323,1,28.58823529,0.113636364,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0
616361034,1,24.80769231,0.103448276,0.983050847,0.016949153,0,0,1,1,1,1,0,1,1,1,0,0,0
616361119,1,26.58823529,0.097560976,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
616381786,1,16.2,0.025,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
616382202,1,22.61904762,0.097560976,0.976190476,0.023809524,0,0,0,1,1,1,1,1,0,1,1,0,0
616382834,1,17.13043478,0.129032258,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
616384499,1,21.95238095,0.018867925,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
616385430,1,23.76190476,0.075,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0
616385880,1,34.57142857,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0
616386285,1,25.82352941,0.088888889,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
616387208,1,25.6,0.098039216,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0
616392153,1,24,0.041666667,0.979591837,0.020408163,0,0,0,1,0,0,0,0,1,1,1,1,0
616393718,1,22.52173913,0.018518519,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
616394423,1,20.94117647,0.11627907,0.977272727,0.022727273,0,0,0,0,0,1,1,1,1,0,0,1,0
616394546,1,19.66666667,0.028571429,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
616399998,1,24.05263158,0.037037037,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0
616400521,1,44.1,0.048780488,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1
616401471,1,17.22222222,0.026315789,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
616414201,1,15.64,0.128205128,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0
616424372,1,30.38461538,0.12,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
616437167,1,22.21052632,0.028571429,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1
616438276,1,28.85714286,0.020833333,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0
616438405,1,16.2,0.105263158,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
616441910,1,18.9,0.102564103,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
616448213,1,22.11111111,0.02173913,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1
616448932,1,18.18181818,0.088888889,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
616450260,1,18.86363636,0.03030303,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
616450851,1,18,0.024390244,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1
616453399,1,24.75,0.052631579,0.974358974,0.025641026,0,0,1,0,1,0,1,1,0,0,0,0,1
616453934,1,14.77777778,0.038461538,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1
616455360,1,27.14285714,0.114285714,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
616468106,1,22.04545455,0.113636364,0.977777778,0.022222222,0,0,0,0,1,1,1,0,1,0,1,0,1
616469172,1,35.33333333,0.230769231,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0
616492456,1,21.13636364,0.107142857,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1
616497995,1,37.81818182,0.090909091,0.970588235,0.029411765,0,1,0,0,1,0,0,0,1,0,1,1,1
616500089,1,19.25,0.022222222,0.957446809,0.042553191,0,1,0,0,0,0,0,1,0,1,1,1,0
616500983,1,14.32142857,0.093023256,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0
616507933,1,20.1,0.095238095,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0
616512300,1,30.71428571,0.090909091,0.970588235,0.029411765,0,1,0,0,0,0,0,1,1,1,0,1,1
616512844,1,26.78571429,0.096774194,0.96875,0.03125,0,1,0,1,1,1,1,0,0,1,1,0,1
616515191,1,15.82608696,0.027027027,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1
616517540,1,15.42307692,0.095238095,0.954545455,0.045454545,0,0,1,0,0,1,1,1,0,1,0,0,1
616520119,1,36.90909091,0.078947368,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
616524118,1,18.95238095,0.032258065,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1
616535986,1,21.10526316,0.113207547,0.981481481,0.018518519,0,0,0,0,0,0,1,0,1,0,1,0,1
616538559,1,19.68421053,0.172413793,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
616543172,1,20.57894737,0.071428571,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
616544230,1,32.91666667,0,0.971428571,0.028571429,0,1,0,1,1,1,1,1,1,0,0,0,1
616544238,1,20.15789474,0.076923077,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
616544478,1,19.04545455,0.024390244,0.976190476,0.023809524,0,0,0,1,1,0,0,1,1,1,1,0,1
616544491,1,28.15384615,0.071428571,0.965517241,0.034482759,0,1,0,1,0,0,0,1,1,0,1,1,0
616550352,1,19.75,0.171428571,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
616553484,1,17.28,0.048780488,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0
616560235,1,25,0.046511628,0.934782609,0.065217391,0,1,0,1,0,0,1,0,1,1,1,0,0
616561810,1,23.875,0.034482759,0.966666667,0.033333333,0,1,0,0,1,0,1,0,0,0,0,0,1
616566914,1,16.25,0.05,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
616572184,1,24.0625,0.055555556,0.972972973,0.027027027,0,0,0,0,0,0,0,1,0,0,0,1,0
616575636,1,35.36363636,0.047619048,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
616579375,1,20.6,0.054054054,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
616583718,1,17.14285714,0,0.962962963,0.037037037,0,1,0,1,0,1,0,0,0,0,1,0,0
616594567,1,18.63157895,0.055555556,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0
616595506,1,17.75,0.024390244,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0
616596061,1,23.70588235,0.045454545,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
616596310,1,21.5625,0.135135135,0.973684211,0.026315789,0,1,0,0,1,0,0,0,1,1,0,1,0
616597381,1,17.04166667,0.121212121,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
616598289,1,17.42857143,0.055555556,0.947368421,0.052631579,0,0,0,0,0,1,0,1,1,0,0,0,1
616613637,1,13.88461538,0.258064516,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0
616616079,1,17.0952381,0.103448276,0.966666667,0.033333333,0,1,0,1,0,0,0,1,1,0,1,0,1
616616287,1,28.23076923,0.041666667,0.979591837,0.020408163,0,0,0,0,1,1,0,0,1,1,0,0,0
616620118,1,19.21052632,0.105263158,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
616621744,1,21.29545455,0.020547945,0.979865772,0.020134228,0,0,0,0,1,0,1,0,1,1,0,1,0
616626990,1,16.63636364,0.086956522,0.978723404,0.021276596,0,1,0,1,0,1,1,0,0,1,1,1,0
616627945,1,19.38095238,0.058823529,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0
616632879,1,20.36842105,0.025,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0
616633553,1,27,0.1,0.930232558,0.069767442,0,0,0,0,1,1,1,0,0,0,1,1,1
616634356,1,28.92857143,0.108108108,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
616635449,1,20.57894737,0.151515152,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0
616635785,1,26.6,0.046511628,0.977272727,0.022727273,0,0,1,0,1,1,0,1,0,1,1,1,0
616635895,1,21.3125,0.151515152,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0
616636835,1,23.84210526,0.2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
616640000,1,16.63636364,0.074074074,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
616641964,1,22.70588235,0.022727273,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0
616646437,1,19.68421053,0.083333333,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
616648049,1,14.61538462,0.055555556,0.947368421,0.052631579,0,0,1,0,1,0,1,0,0,1,0,1,0
616648771,1,14.06896552,0.027027027,0.948717949,0.051282051,0,0,0,0,1,0,0,0,0,1,1,1,0
616650103,1,19.42857143,0,0.933333333,0.066666667,0,0,1,0,1,1,1,0,1,1,0,1,0
616663989,1,22.70588235,0.1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
616668989,1,22.11764706,0.06,0.980392157,0.019607843,0,0,1,1,0,0,1,0,1,0,1,0,0
616681075,1,28,0.027027027,0.973684211,0.026315789,0,0,0,1,1,0,0,0,1,0,1,1,0
616684038,1,20.05555556,0.114285714,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1
616684545,1,28.93939394,0.018181818,0.990990991,0.009009009,0,0,0,0,1,1,0,1,1,0,0,1,1
616685497,1,14.66666667,0.1,0.980392157,0.019607843,0,0,1,0,0,0,0,1,0,0,1,1,1
616687449,1,17,0.03030303,0.825,0.175,0,1,0,1,1,0,0,1,1,1,1,0,0
616687643,1,20.10526316,0.078947368,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
616688199,1,31,0.074074074,0.964285714,0.035714286,0,0,0,0,0,0,1,1,1,0,1,0,1
616699097,1,30.30769231,0.04,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
616709340,1,25.33333333,0.128205128,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0
616710259,1,15.36363636,0.054054054,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
616713916,1,19.31818182,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1
616714447,1,19.25,0.027777778,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1
